year,latitude,longitude,aerosol
1850,78.5,83.1,0.0236
1850,78.5,84.4,0.0236
1850,78.5,85.6,0.0225
1850,78.5,86.9,0.0224
1850,78.5,88.1,0.0223
1850,78.5,89.4,0.0223
1850,78.5,90.6,0.0207
1850,78.5,91.9,0.0201
1850,78.5,93.1,0.0201
1850,78.5,94.4,0.0201
1850,78.5,95.6,0.0194
1850,78.5,96.9,0.0189
1850,78.5,98.1,0.0189
1850,78.5,99.4,0.0189
1850,78.5,100.6,0.0188
1850,78.5,101.9,0.0187
1850,78.5,103.1,0.0187
1850,78.5,104.4,0.0187
1850,78.5,105.6,0.0187
1850,78.5,106.9,0.0185
1850,78.5,108.1,0.0184
1850,78.5,109.4,0.0185
1850,78.5,110.6,0.0185
1850,78.5,111.9,0.019
1850,78.5,113.1,0.0196
1850,78.5,114.4,0.0198
1850,78.5,115.6,0.0196
1850,78.5,116.9,0.0196
1850,78.5,118.1,0.02
1850,78.5,119.4,0.0204
1850,78.5,120.6,0.021
1850,78.5,121.9,0.021
1850,78.5,123.1,0.0206
1850,78.5,124.4,0.0204
1850,78.5,125.6,0.0201
1850,78.5,126.9,0.0198
1850,78.5,128.1,0.0198
1850,78.5,129.4,0.0198
1850,78.5,130.6,0.0198
1850,78.5,131.9,0.0198
1850,78.5,133.1,0.0199
1850,78.5,134.4,0.02
1850,78.5,135.6,0.0201
1850,78.5,136.9,0.0203
1850,78.5,138.1,0.0205
1850,78.5,139.4,0.0206
1850,78.5,140.6,0.0208
1850,78.5,141.9,0.021
1850,78.5,143.1,0.0215
1850,78.5,144.4,0.022
1850,78.5,145.6,0.0221
1850,78.5,146.9,0.0222
1850,78.5,148.1,0.0224
1850,78.5,149.4,0.0224
1850,78.5,150.6,0.0224
1850,78.5,151.9,0.0223
1850,78.5,153.1,0.0222
1850,78.5,154.4,0.0222
1850,78.5,155.6,0.0222
1850,78.5,156.9,0.0221
1850,78.5,158.1,0.022
1850,78.5,159.4,0.022
1850,78.5,160.6,0.0221
1850,78.5,161.9,0.0221
1850,78.5,163.1,0.022
1850,78.5,164.4,0.022
1850,78.5,165.6,0.0222
1850,78.5,166.9,0.0222
1850,78.5,168.1,0.0222
1850,78.5,169.4,0.0222
1850,78.5,170.6,0.0218
1850,78.5,171.9,0.0218
1850,78.5,173.1,0.0218
1850,78.5,174.4,0.0218
1850,78.5,175.6,0.0215
1850,78.5,176.9,0.0215
1850,78.5,178.1,0.0215
1850,78.5,179.4,0.0215
1850,78.5,180.6,0.0214
1850,78.5,181.9,0.0214
1850,78.5,183.1,0.0214
1850,78.5,184.4,0.0214
1850,78.5,185.6,0.0213
1850,78.5,186.9,0.0213
1850,78.5,188.1,0.0213
1850,78.5,189.4,0.0213
1850,78.5,190.6,0.0214
1850,78.5,191.9,0.0216
1850,78.5,193.1,0.0216
1850,78.5,194.4,0.0215
1850,78.5,195.6,0.0215
1850,78.5,196.9,0.0215
1850,78.5,198.1,0.0216
1850,78.5,199.4,0.0215
1850,78.5,200.6,0.0214
1850,78.5,201.9,0.0214
1850,78.5,203.1,0.0215
1850,78.5,204.4,0.0215
1850,78.5,205.6,0.0214
1850,78.5,206.9,0.0214
1850,78.5,208.1,0.0216
1850,78.5,209.4,0.0219
1850,78.5,210.6,0.0221
1850,78.5,211.9,0.0222
1850,78.5,213.1,0.0222
1850,78.5,214.4,0.0221
1850,78.5,215.6,0.0221
1850,78.5,216.9,0.022
1850,78.5,218.1,0.0219
1850,78.5,219.4,0.0219
1850,78.5,220.6,0.0219
1850,78.5,221.9,0.0218
1850,78.5,223.1,0.022
1850,78.5,224.4,0.0222
1850,78.5,225.6,0.0223
1850,78.5,226.9,0.0224
1850,78.5,228.1,0.0225
1850,78.5,229.4,0.0226
1850,78.5,230.6,0.0226
1850,78.5,231.9,0.0226
1850,78.5,233.1,0.0225
1850,78.5,234.4,0.0226
1850,78.5,235.6,0.0227
1850,78.5,236.9,0.0227
1850,78.5,238.1,0.0226
1850,78.5,239.4,0.0218
1850,78.5,240.6,0.0212
1850,78.5,241.9,0.0213
1850,78.5,243.1,0.0213
1850,78.5,244.4,0.0213
1850,78.5,245.6,0.0212
1850,78.5,246.9,0.0212
1850,78.5,248.1,0.0212
1850,78.5,249.4,0.0207
1850,78.5,250.6,0.0192
1850,78.5,251.9,0.0192
1850,78.5,253.1,0.0192
1850,78.5,254.4,0.0191
1850,78.5,255.6,0.0183
1850,78.5,256.9,0.0183
1850,78.5,258.1,0.0183
1850,78.5,259.4,0.0183
1850,78.5,260.6,0.0166
1850,78.5,261.9,0.0165
1850,78.5,263.1,0.0165
1850,78.5,264.4,0.0165
1850,78.5,265.6,0.0154
1850,78.5,266.9,0.0154
1850,78.5,268.1,0.0155
1850,78.5,269.4,0.0155
1850,78.5,270.6,0.0148
1850,78.5,271.9,0.0146
1850,78.5,273.1,0.0147
1850,78.5,274.4,0.0147
1850,78.5,275.6,0.0166
1850,78.5,276.9,0.0181
1850,78.5,278.1,0.0181
1850,78.5,279.4,0.0182
1850,78.5,280.6,0.0192
1850,78.5,281.9,0.0207
1850,78.5,283.1,0.0208
1850,78.5,284.4,0.0207
1850,78.5,285.6,0.0206
1850,78.5,286.9,0.0208
1850,78.5,288.1,0.0214
1850,78.5,289.4,0.0215
1850,78.5,290.6,0.0216
1850,78.5,291.9,0.0212
1850,78.5,293.1,0.0204
1850,78.5,294.4,0.0196
1850,78.5,295.6,0.0191
1850,78.5,296.9,0.0186
1850,78.5,298.1,0.0177
1850,78.5,299.4,0.0157
1850,78.5,300.6,0.0146
1850,78.5,301.9,0.0142
1850,78.5,303.1,0.0139
1850,78.5,304.4,0.0138
1850,78.5,305.6,0.0131
1850,78.5,306.9,0.012
1850,78.5,308.1,0.0116
1850,78.5,309.4,0.0115
1850,78.5,310.6,0.0111
1850,78.5,311.9,0.0108
1850,78.5,313.1,0.0105
1850,78.5,314.4,0.0105
1850,78.5,315.6,0.0105
1850,78.5,316.9,0.0105
1850,78.5,318.1,0.0104
1850,78.5,319.4,0.0102
1850,78.5,320.6,0.0101
1850,78.5,321.9,0.0099
1850,78.5,323.1,0.0096
1850,78.5,324.4,0.0094
1850,78.5,325.6,0.0092
1850,78.5,326.9,0.0091
1850,78.5,328.1,0.0091
1850,78.5,329.4,0.0094
1850,78.5,330.6,0.0096
1850,78.5,331.9,0.0096
1850,78.5,333.1,0.0096
1850,78.5,334.4,0.0108
1850,78.5,335.6,0.0124
1850,78.5,336.9,0.0124
1850,78.5,338.1,0.0124
1850,78.5,339.4,0.0133
1850,78.5,340.6,0.0163
1850,78.5,341.9,0.0163
1850,78.5,343.1,0.0164
1850,78.5,344.4,0.0168
1850,78.5,345.6,0.0196
1850,78.5,346.9,0.0196
1850,78.5,348.1,0.0196
1850,78.5,349.4,0.0196
1850,78.5,350.6,0.0218
1850,78.5,351.9,0.0218
1850,78.5,353.1,0.0218
1850,78.5,354.4,0.0218
1850,78.5,355.6,0.0228
1850,78.5,356.9,0.0229
1850,78.5,358.1,0.0229
1850,78.5,359.4,0.0229
1850,79.5,0.6,0.023
1850,79.5,1.9,0.0236
1850,79.5,3.1,0.0236
1850,79.5,4.4,0.0236
1850,79.5,5.6,0.0235
1850,79.5,6.9,0.0239
1850,79.5,8.1,0.024
1850,79.5,9.4,0.0239
1850,79.5,10.6,0.0238
1850,79.5,11.9,0.0238
1850,79.5,13.1,0.0233
1850,79.5,14.4,0.0226
1850,79.5,15.6,0.0222
1850,79.5,16.9,0.0221
1850,79.5,18.1,0.0219
1850,79.5,19.4,0.0221
1850,79.5,20.6,0.0228
1850,79.5,21.9,0.0231
1850,79.5,23.1,0.0232
1850,79.5,24.4,0.0234
1850,79.5,25.6,0.0245
1850,79.5,26.9,0.0256
1850,79.5,28.1,0.0264
1850,79.5,29.4,0.0268
1850,79.5,30.6,0.0271
1850,79.5,31.9,0.0279
1850,79.5,33.1,0.0288
1850,79.5,34.4,0.0297
1850,79.5,35.6,0.0305
1850,79.5,36.9,0.0307
1850,79.5,38.1,0.0306
1850,79.5,39.4,0.0307
1850,79.5,40.6,0.0308
1850,79.5,41.9,0.0309
1850,79.5,43.1,0.0307
1850,79.5,44.4,0.0303
1850,79.5,45.6,0.03
1850,79.5,46.9,0.0299
1850,79.5,48.1,0.0298
1850,79.5,49.4,0.0294
1850,79.5,50.6,0.0286
1850,79.5,51.9,0.0276
1850,79.5,53.1,0.0272
1850,79.5,54.4,0.0271
1850,79.5,55.6,0.0268
1850,79.5,56.9,0.0258
1850,79.5,58.1,0.0248
1850,79.5,59.4,0.0247
1850,79.5,60.6,0.0247
1850,79.5,61.9,0.0246
1850,79.5,63.1,0.024
1850,79.5,64.4,0.0237
1850,79.5,65.6,0.0237
1850,79.5,66.9,0.0237
1850,79.5,68.1,0.0239
1850,79.5,69.4,0.0246
1850,79.5,70.6,0.0247
1850,79.5,71.9,0.0247
1850,79.5,73.1,0.0247
1850,79.5,74.4,0.0247
1850,79.5,75.6,0.0247
1850,79.5,76.9,0.0247
1850,79.5,78.1,0.0247
1850,79.5,79.4,0.0247
1850,79.5,80.6,0.0239
1850,79.5,81.9,0.0238
1850,79.5,83.1,0.0238
1850,79.5,84.4,0.0238
1850,79.5,85.6,0.0228
1850,79.5,86.9,0.0217
1850,79.5,88.1,0.0217
1850,79.5,89.4,0.0217
1850,79.5,90.6,0.0215
1850,79.5,91.9,0.0202
1850,79.5,93.1,0.0201
1850,79.5,94.4,0.0201
1850,79.5,95.6,0.0201
1850,79.5,96.9,0.0197
1850,79.5,98.1,0.0192
1850,79.5,99.4,0.0192
1850,79.5,100.6,0.0192
1850,79.5,101.9,0.0192
1850,79.5,103.1,0.0189
1850,79.5,104.4,0.019
1850,79.5,105.6,0.0192
1850,79.5,106.9,0.0194
1850,79.5,108.1,0.0195
1850,79.5,109.4,0.0194
1850,79.5,110.6,0.019
1850,79.5,111.9,0.019
1850,79.5,113.1,0.019
1850,79.5,114.4,0.019
1850,79.5,115.6,0.0191
1850,79.5,116.9,0.0192
1850,79.5,118.1,0.019
1850,79.5,119.4,0.0189
1850,79.5,120.6,0.0189
1850,79.5,121.9,0.0189
1850,79.5,123.1,0.0191
1850,79.5,124.4,0.0192
1850,79.5,125.6,0.0193
1850,79.5,126.9,0.0191
1850,79.5,128.1,0.019
1850,79.5,129.4,0.019
1850,79.5,130.6,0.0191
1850,79.5,131.9,0.0192
1850,79.5,133.1,0.0193
1850,79.5,134.4,0.0193
1850,79.5,135.6,0.0192
1850,79.5,136.9,0.0192
1850,79.5,138.1,0.0193
1850,79.5,139.4,0.0195
1850,79.5,140.6,0.0199
1850,79.5,141.9,0.0204
1850,79.5,143.1,0.0207
1850,79.5,144.4,0.0209
1850,79.5,145.6,0.0212
1850,79.5,146.9,0.0217
1850,79.5,148.1,0.0221
1850,79.5,149.4,0.0221
1850,79.5,150.6,0.0221
1850,79.5,151.9,0.0222
1850,79.5,153.1,0.0224
1850,79.5,154.4,0.0225
1850,79.5,155.6,0.0225
1850,79.5,156.9,0.0225
1850,79.5,158.1,0.0225
1850,79.5,159.4,0.0226
1850,79.5,160.6,0.0226
1850,79.5,161.9,0.0227
1850,79.5,163.1,0.0227
1850,79.5,164.4,0.0225
1850,79.5,165.6,0.0224
1850,79.5,166.9,0.0224
1850,79.5,168.1,0.0224
1850,79.5,169.4,0.0224
1850,79.5,170.6,0.0216
1850,79.5,171.9,0.0215
1850,79.5,173.1,0.0215
1850,79.5,174.4,0.0215
1850,79.5,175.6,0.0214
1850,79.5,176.9,0.0212
1850,79.5,178.1,0.0211
1850,79.5,179.4,0.0211
1850,79.5,180.6,0.021
1850,79.5,181.9,0.0209
1850,79.5,183.1,0.0209
1850,79.5,184.4,0.0208
1850,79.5,185.6,0.0208
1850,79.5,186.9,0.0208
1850,79.5,188.1,0.0208
1850,79.5,189.4,0.0208
1850,79.5,190.6,0.0207
1850,79.5,191.9,0.0208
1850,79.5,193.1,0.0209
1850,79.5,194.4,0.021
1850,79.5,195.6,0.021
1850,79.5,196.9,0.0209
1850,79.5,198.1,0.0209
1850,79.5,199.4,0.021
1850,79.5,200.6,0.0209
1850,79.5,201.9,0.0208
1850,79.5,203.1,0.0208
1850,79.5,204.4,0.0208
1850,79.5,205.6,0.0211
1850,79.5,206.9,0.0213
1850,79.5,208.1,0.0214
1850,79.5,209.4,0.0214
1850,79.5,210.6,0.0215
1850,79.5,211.9,0.0216
1850,79.5,213.1,0.0218
1850,79.5,214.4,0.022
1850,79.5,215.6,0.022
1850,79.5,216.9,0.0218
1850,79.5,218.1,0.0217
1850,79.5,219.4,0.0216
1850,79.5,220.6,0.0216
1850,79.5,221.9,0.0216
1850,79.5,223.1,0.0215
1850,79.5,224.4,0.0214
1850,79.5,225.6,0.0214
1850,79.5,226.9,0.0214
1850,79.5,228.1,0.0214
1850,79.5,229.4,0.0216
1850,79.5,230.6,0.0216
1850,79.5,231.9,0.0217
1850,79.5,233.1,0.0219
1850,79.5,234.4,0.022
1850,79.5,235.6,0.0222
1850,79.5,236.9,0.0217
1850,79.5,238.1,0.0211
1850,79.5,239.4,0.021
1850,79.5,240.6,0.0211
1850,79.5,241.9,0.0211
1850,79.5,243.1,0.0211
1850,79.5,244.4,0.0211
1850,79.5,245.6,0.0211
1850,79.5,246.9,0.0211
1850,79.5,248.1,0.021
1850,79.5,249.4,0.0197
1850,79.5,250.6,0.0195
1850,79.5,251.9,0.0195
1850,79.5,253.1,0.0195
1850,79.5,254.4,0.0194
1850,79.5,255.6,0.0193
1850,79.5,256.9,0.0193
1850,79.5,258.1,0.0193
1850,79.5,259.4,0.0193
1850,79.5,260.6,0.0158
1850,79.5,261.9,0.0158
1850,79.5,263.1,0.0158
1850,79.5,264.4,0.0159
1850,79.5,265.6,0.016
1850,79.5,266.9,0.0163
1850,79.5,268.1,0.0163
1850,79.5,269.4,0.0163
1850,79.5,270.6,0.0163
1850,79.5,271.9,0.0155
1850,79.5,273.1,0.0153
1850,79.5,274.4,0.0154
1850,79.5,275.6,0.0154
1850,79.5,276.9,0.0167
1850,79.5,278.1,0.0188
1850,79.5,279.4,0.019
1850,79.5,280.6,0.0191
1850,79.5,281.9,0.0191
1850,79.5,283.1,0.0195
1850,79.5,284.4,0.0202
1850,79.5,285.6,0.0204
1850,79.5,286.9,0.0205
1850,79.5,288.1,0.0208
1850,79.5,289.4,0.0211
1850,79.5,290.6,0.0205
1850,79.5,291.9,0.0201
1850,79.5,293.1,0.02
1850,79.5,294.4,0.0198
1850,79.5,295.6,0.0191
1850,79.5,296.9,0.0183
1850,79.5,298.1,0.0176
1850,79.5,299.4,0.0174
1850,79.5,300.6,0.0173
1850,79.5,301.9,0.0164
1850,79.5,303.1,0.0153
1850,79.5,304.4,0.0142
1850,79.5,305.6,0.0131
1850,79.5,306.9,0.0125
1850,79.5,308.1,0.0123
1850,79.5,309.4,0.0119
1850,79.5,310.6,0.0115
1850,79.5,311.9,0.0112
1850,79.5,313.1,0.0108
1850,79.5,314.4,0.0106
1850,79.5,315.6,0.0104
1850,79.5,316.9,0.0103
1850,79.5,318.1,0.0103
1850,79.5,319.4,0.0104
1850,79.5,320.6,0.0107
1850,79.5,321.9,0.0105
1850,79.5,323.1,0.0103
1850,79.5,324.4,0.0102
1850,79.5,325.6,0.0101
1850,79.5,326.9,0.0105
1850,79.5,328.1,0.0109
1850,79.5,329.4,0.0109
1850,79.5,330.6,0.0108
1850,79.5,331.9,0.0108
1850,79.5,333.1,0.0119
1850,79.5,334.4,0.0127
1850,79.5,335.6,0.0127
1850,79.5,336.9,0.0127
1850,79.5,338.1,0.0131
1850,79.5,339.4,0.0158
1850,79.5,340.6,0.0161
1850,79.5,341.9,0.0161
1850,79.5,343.1,0.016
1850,79.5,344.4,0.0177
1850,79.5,345.6,0.0195
1850,79.5,346.9,0.0196
1850,79.5,348.1,0.0196
1850,79.5,349.4,0.0196
1850,79.5,350.6,0.0217
1850,79.5,351.9,0.0217
1850,79.5,353.1,0.0217
1850,79.5,354.4,0.0216
1850,79.5,355.6,0.0222
1850,79.5,356.9,0.0228
1850,79.5,358.1,0.0228
1850,79.5,359.4,0.0228
1850,80.5,0.6,0.0233
1850,80.5,1.9,0.0234
1850,80.5,3.1,0.0238
1850,80.5,4.4,0.024
1850,80.5,5.6,0.024
1850,80.5,6.9,0.0241
1850,80.5,8.1,0.0242
1850,80.5,9.4,0.0245
1850,80.5,10.6,0.0247
1850,80.5,11.9,0.0248
1850,80.5,13.1,0.0248
1850,80.5,14.4,0.0247
1850,80.5,15.6,0.0234
1850,80.5,16.9,0.0223
1850,80.5,18.1,0.0222
1850,80.5,19.4,0.0225
1850,80.5,20.6,0.0228
1850,80.5,21.9,0.0236
1850,80.5,23.1,0.0242
1850,80.5,24.4,0.0246
1850,80.5,25.6,0.0247
1850,80.5,26.9,0.0248
1850,80.5,28.1,0.025
1850,80.5,29.4,0.0258
1850,80.5,30.6,0.0266
1850,80.5,31.9,0.0272
1850,80.5,33.1,0.0276
1850,80.5,34.4,0.0278
1850,80.5,35.6,0.0278
1850,80.5,36.9,0.0281
1850,80.5,38.1,0.0287
1850,80.5,39.4,0.0292
1850,80.5,40.6,0.0292
1850,80.5,41.9,0.0291
1850,80.5,43.1,0.0293
1850,80.5,44.4,0.0294
1850,80.5,45.6,0.0293
1850,80.5,46.9,0.029
1850,80.5,48.1,0.0287
1850,80.5,49.4,0.0283
1850,80.5,50.6,0.0282
1850,80.5,51.9,0.0281
1850,80.5,53.1,0.0277
1850,80.5,54.4,0.0265
1850,80.5,55.6,0.0255
1850,80.5,56.9,0.0254
1850,80.5,58.1,0.0254
1850,80.5,59.4,0.0253
1850,80.5,60.6,0.0247
1850,80.5,61.9,0.0237
1850,80.5,63.1,0.0236
1850,80.5,64.4,0.0236
1850,80.5,65.6,0.0236
1850,80.5,66.9,0.0236
1850,80.5,68.1,0.0239
1850,80.5,69.4,0.0241
1850,80.5,70.6,0.0241
1850,80.5,71.9,0.0241
1850,80.5,73.1,0.0242
1850,80.5,74.4,0.0246
1850,80.5,75.6,0.0246
1850,80.5,76.9,0.0246
1850,80.5,78.1,0.0246
1850,80.5,79.4,0.0246
1850,80.5,80.6,0.0235
1850,80.5,81.9,0.0235
1850,80.5,83.1,0.0235
1850,80.5,84.4,0.0235
1850,80.5,85.6,0.0233
1850,80.5,86.9,0.0214
1850,80.5,88.1,0.0213
1850,80.5,89.4,0.0212
1850,80.5,90.6,0.0212
1850,80.5,91.9,0.0211
1850,80.5,93.1,0.0204
1850,80.5,94.4,0.0203
1850,80.5,95.6,0.0203
1850,80.5,96.9,0.0203
1850,80.5,98.1,0.0202
1850,80.5,99.4,0.0192
1850,80.5,100.6,0.0185
1850,80.5,101.9,0.0185
1850,80.5,103.1,0.0185
1850,80.5,104.4,0.0188
1850,80.5,105.6,0.0195
1850,80.5,106.9,0.0201
1850,80.5,108.1,0.0202
1850,80.5,109.4,0.0202
1850,80.5,110.6,0.0202
1850,80.5,111.9,0.02
1850,80.5,113.1,0.0198
1850,80.5,114.4,0.0196
1850,80.5,115.6,0.0195
1850,80.5,116.9,0.0195
1850,80.5,118.1,0.0195
1850,80.5,119.4,0.0195
1850,80.5,120.6,0.0194
1850,80.5,121.9,0.0194
1850,80.5,123.1,0.0194
1850,80.5,124.4,0.0194
1850,80.5,125.6,0.0194
1850,80.5,126.9,0.0194
1850,80.5,128.1,0.0193
1850,80.5,129.4,0.0193
1850,80.5,130.6,0.0192
1850,80.5,131.9,0.0192
1850,80.5,133.1,0.0191
1850,80.5,134.4,0.0191
1850,80.5,135.6,0.0191
1850,80.5,136.9,0.0193
1850,80.5,138.1,0.0195
1850,80.5,139.4,0.0196
1850,80.5,140.6,0.0196
1850,80.5,141.9,0.0196
1850,80.5,143.1,0.0198
1850,80.5,144.4,0.0204
1850,80.5,145.6,0.0209
1850,80.5,146.9,0.021
1850,80.5,148.1,0.021
1850,80.5,149.4,0.021
1850,80.5,150.6,0.0215
1850,80.5,151.9,0.0222
1850,80.5,153.1,0.0223
1850,80.5,154.4,0.0223
1850,80.5,155.6,0.0223
1850,80.5,156.9,0.0224
1850,80.5,158.1,0.0224
1850,80.5,159.4,0.0225
1850,80.5,160.6,0.0225
1850,80.5,161.9,0.0225
1850,80.5,163.1,0.0225
1850,80.5,164.4,0.022
1850,80.5,165.6,0.0219
1850,80.5,166.9,0.0219
1850,80.5,168.1,0.0219
1850,80.5,169.4,0.0219
1850,80.5,170.6,0.0211
1850,80.5,171.9,0.0212
1850,80.5,173.1,0.0212
1850,80.5,174.4,0.0212
1850,80.5,175.6,0.0211
1850,80.5,176.9,0.0207
1850,80.5,178.1,0.0207
1850,80.5,179.4,0.0207
1850,80.5,180.6,0.0207
1850,80.5,181.9,0.0207
1850,80.5,183.1,0.0207
1850,80.5,184.4,0.0208
1850,80.5,185.6,0.0208
1850,80.5,186.9,0.0208
1850,80.5,188.1,0.0209
1850,80.5,189.4,0.0209
1850,80.5,190.6,0.0208
1850,80.5,191.9,0.0208
1850,80.5,193.1,0.0208
1850,80.5,194.4,0.0209
1850,80.5,195.6,0.0209
1850,80.5,196.9,0.0208
1850,80.5,198.1,0.0209
1850,80.5,199.4,0.0209
1850,80.5,200.6,0.021
1850,80.5,201.9,0.0211
1850,80.5,203.1,0.0212
1850,80.5,204.4,0.0213
1850,80.5,205.6,0.0213
1850,80.5,206.9,0.0213
1850,80.5,208.1,0.0215
1850,80.5,209.4,0.0217
1850,80.5,210.6,0.0218
1850,80.5,211.9,0.0217
1850,80.5,213.1,0.0216
1850,80.5,214.4,0.0215
1850,80.5,215.6,0.0215
1850,80.5,216.9,0.0214
1850,80.5,218.1,0.0213
1850,80.5,219.4,0.0211
1850,80.5,220.6,0.0209
1850,80.5,221.9,0.0207
1850,80.5,223.1,0.0207
1850,80.5,224.4,0.0207
1850,80.5,225.6,0.0206
1850,80.5,226.9,0.0206
1850,80.5,228.1,0.0205
1850,80.5,229.4,0.0205
1850,80.5,230.6,0.0206
1850,80.5,231.9,0.0207
1850,80.5,233.1,0.0208
1850,80.5,234.4,0.0208
1850,80.5,235.6,0.0206
1850,80.5,236.9,0.0205
1850,80.5,238.1,0.0205
1850,80.5,239.4,0.0206
1850,80.5,240.6,0.0207
1850,80.5,241.9,0.0209
1850,80.5,243.1,0.0209
1850,80.5,244.4,0.0209
1850,80.5,245.6,0.0209
1850,80.5,246.9,0.0209
1850,80.5,248.1,0.0203
1850,80.5,249.4,0.0202
1850,80.5,250.6,0.0202
1850,80.5,251.9,0.0202
1850,80.5,253.1,0.0201
1850,80.5,254.4,0.0197
1850,80.5,255.6,0.0197
1850,80.5,256.9,0.0197
1850,80.5,258.1,0.0197
1850,80.5,259.4,0.0197
1850,80.5,260.6,0.017
1850,80.5,261.9,0.017
1850,80.5,263.1,0.017
1850,80.5,264.4,0.017
1850,80.5,265.6,0.017
1850,80.5,266.9,0.0171
1850,80.5,268.1,0.0171
1850,80.5,269.4,0.0171
1850,80.5,270.6,0.0171
1850,80.5,271.9,0.0169
1850,80.5,273.1,0.0163
1850,80.5,274.4,0.0163
1850,80.5,275.6,0.0164
1850,80.5,276.9,0.0165
1850,80.5,278.1,0.0169
1850,80.5,279.4,0.0179
1850,80.5,280.6,0.0183
1850,80.5,281.9,0.0183
1850,80.5,283.1,0.0183
1850,80.5,284.4,0.0184
1850,80.5,285.6,0.0195
1850,80.5,286.9,0.0205
1850,80.5,288.1,0.0206
1850,80.5,289.4,0.0205
1850,80.5,290.6,0.0203
1850,80.5,291.9,0.0199
1850,80.5,293.1,0.0199
1850,80.5,294.4,0.02
1850,80.5,295.6,0.0201
1850,80.5,296.9,0.02
1850,80.5,298.1,0.0197
1850,80.5,299.4,0.0189
1850,80.5,300.6,0.0179
1850,80.5,301.9,0.0171
1850,80.5,303.1,0.0164
1850,80.5,304.4,0.016
1850,80.5,305.6,0.016
1850,80.5,306.9,0.0156
1850,80.5,308.1,0.0146
1850,80.5,309.4,0.0137
1850,80.5,310.6,0.0131
1850,80.5,311.9,0.0126
1850,80.5,313.1,0.0121
1850,80.5,314.4,0.0119
1850,80.5,315.6,0.012
1850,80.5,316.9,0.012
1850,80.5,318.1,0.0119
1850,80.5,319.4,0.0119
1850,80.5,320.6,0.0117
1850,80.5,321.9,0.0116
1850,80.5,323.1,0.0116
1850,80.5,324.4,0.0121
1850,80.5,325.6,0.0127
1850,80.5,326.9,0.0127
1850,80.5,328.1,0.0127
1850,80.5,329.4,0.0126
1850,80.5,330.6,0.0129
1850,80.5,331.9,0.0136
1850,80.5,333.1,0.0137
1850,80.5,334.4,0.0136
1850,80.5,335.6,0.0136
1850,80.5,336.9,0.014
1850,80.5,338.1,0.0164
1850,80.5,339.4,0.0168
1850,80.5,340.6,0.0168
1850,80.5,341.9,0.0167
1850,80.5,343.1,0.0168
1850,80.5,344.4,0.0191
1850,80.5,345.6,0.0193
1850,80.5,346.9,0.0193
1850,80.5,348.1,0.0193
1850,80.5,349.4,0.0193
1850,80.5,350.6,0.0216
1850,80.5,351.9,0.0216
1850,80.5,353.1,0.0216
1850,80.5,354.4,0.0216
1850,80.5,355.6,0.0217
1850,80.5,356.9,0.0231
1850,80.5,358.1,0.0233
1850,80.5,359.4,0.0233
1850,81.5,0.6,0.0244
1850,81.5,1.9,0.0245
1850,81.5,3.1,0.0245
1850,81.5,4.4,0.0249
1850,81.5,5.6,0.025
1850,81.5,6.9,0.025
1850,81.5,8.1,0.0251
1850,81.5,9.4,0.0251
1850,81.5,10.6,0.0254
1850,81.5,11.9,0.0262
1850,81.5,13.1,0.0268
1850,81.5,14.4,0.0268
1850,81.5,15.6,0.0268
1850,81.5,16.9,0.0269
1850,81.5,18.1,0.0264
1850,81.5,19.4,0.0255
1850,81.5,20.6,0.0251
1850,81.5,21.9,0.0252
1850,81.5,23.1,0.0255
1850,81.5,24.4,0.0258
1850,81.5,25.6,0.0262
1850,81.5,26.9,0.0263
1850,81.5,28.1,0.0262
1850,81.5,29.4,0.0262
1850,81.5,30.6,0.0263
1850,81.5,31.9,0.0265
1850,81.5,33.1,0.0267
1850,81.5,34.4,0.0271
1850,81.5,35.6,0.0275
1850,81.5,36.9,0.0276
1850,81.5,38.1,0.0277
1850,81.5,39.4,0.0278
1850,81.5,40.6,0.0279
1850,81.5,41.9,0.028
1850,81.5,43.1,0.028
1850,81.5,44.4,0.0281
1850,81.5,45.6,0.0281
1850,81.5,46.9,0.0282
1850,81.5,48.1,0.0282
1850,81.5,49.4,0.0281
1850,81.5,50.6,0.0275
1850,81.5,51.9,0.0262
1850,81.5,53.1,0.0254
1850,81.5,54.4,0.0252
1850,81.5,55.6,0.0252
1850,81.5,56.9,0.0251
1850,81.5,58.1,0.0246
1850,81.5,59.4,0.0238
1850,81.5,60.6,0.0234
1850,81.5,61.9,0.0234
1850,81.5,63.1,0.0235
1850,81.5,64.4,0.0235
1850,81.5,65.6,0.0235
1850,81.5,66.9,0.0235
1850,81.5,68.1,0.0235
1850,81.5,69.4,0.0235
1850,81.5,70.6,0.0235
1850,81.5,71.9,0.0236
1850,81.5,73.1,0.0237
1850,81.5,74.4,0.0239
1850,81.5,75.6,0.0239
1850,81.5,76.9,0.0239
1850,81.5,78.1,0.024
1850,81.5,79.4,0.024
1850,81.5,80.6,0.0231
1850,81.5,81.9,0.0231
1850,81.5,83.1,0.0231
1850,81.5,84.4,0.0231
1850,81.5,85.6,0.0231
1850,81.5,86.9,0.0224
1850,81.5,88.1,0.0215
1850,81.5,89.4,0.0215
1850,81.5,90.6,0.0215
1850,81.5,91.9,0.0215
1850,81.5,93.1,0.0215
1850,81.5,94.4,0.0208
1850,81.5,95.6,0.0201
1850,81.5,96.9,0.0201
1850,81.5,98.1,0.0201
1850,81.5,99.4,0.0201
